trial_id,nct_id,brief_title,official_title,phase,phase_clean,phase_int,recruitment_status,status_clean,outcome,outcome_binary,start_date_dt,completion_date_dt,primary_completion_date_dt,start_year,trial_duration_days,duration_bucket,enrollment_n,enrollment_type,n_drugs,therapy_type,is_combination,indication_group,tech_group,flag_no_dates,flag_zero_enroll,flag_no_phase
60922,NCT06562920,Adebrelimab Combined With Chemotherapy and Concurrent SBRT for Neoadjuvant Treatment of Limited-stage Small Cell Lung Cancer,"A Single-arm, Prospective, Exploratory Study of Adebrelimab Combined With Chemotherapy and Concurrent SBRT for Neoadjuvant Treatment of Limited-stage Small Cell Lung Cancer and Analysis of Biological Markersï¼ˆASSESSï¼‰",PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2024-07-24,2028-07-31,2027-07-31,2024,1468.0,> 3 Years,20,ESTIMATED,4,Combination,True,Other,Monoclonal Antibody,False,False,False
55546,NCT06260033,Stereotactic Body Radiation Therapy and FES PET/CT Imaging for the Treatment of Oligoprogressive Estrogen Receptor Positive Metastatic Breast Cancer,A Phase II Trial of Stereotactic Body Radiation Therapy and Fluoroestradiol Positron Emission Tomography in Patients With Oligoprogressive Estrogen Receptor Positive Metastatic Breast Cancer,PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2024-07-23,2026-10-29,2026-10-29,2024,828.0,2–3 Years,18,ESTIMATED,7,Combination,True,Breast Cancer,Radiopharmaceutical,False,False,False
53115,NCT05901194,Lenvatinib Treatment in Waiting List of Liver Transplantation After TACE Failure in Patients With Hepatocellular Carcinoma,Study of the Benefit of Lenvatinib Treatment in Waiting List of Liver Transplantation After TACE Failure in Patients With Hepatocellular Carcinoma (HCC),PHASE1/PHASE2,Phase 1/2,1.5,ACTIVE_NOT_RECRUITING,"Active, Not Recruiting",Censored,,2024-07-10,2027-04-30,2027-04-30,2024,1024.0,2–3 Years,25,ESTIMATED,1,Monotherapy,False,Other,Small Molecule,False,False,False
62121,NCT06734182,Neoadjuvant Envafolimab Plus Disitamab Vedotin and Carboplatin in Resectable HER2-Mutant Non-Small-Cell Lung Cancer,"A Prospective, Single-arm, Multicenter, Phase II Clinical Study on Envafolimab Combined With Disitamab Vedotin And Carboplatin for Resectable, Stage II-III, HER2-Mutant Non-Small Cell Lung Cancer",PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2024-06-22,2028-06-22,2027-06-22,2024,1461.0,> 3 Years,25,ESTIMATED,3,Combination,True,NSCLC,ADC,False,False,False
56572,NCT06422156,SBRT Combined With Nimotuzumab and Mono-chemotherapy in Locally Advanced Pancreatic Cancer,"A Prospective, Multicenter, Single Arm Study of SBRT Combined With Nimotuzumab and Mono-chemotherapy in the Treatment of Locally Advanced Pancreatic Cancer",PHASE2,Phase 2,2.0,NOT_YET_RECRUITING,Not Yet Recruiting,Censored,,2024-06-01,2026-06-01,2026-06-01,2024,730.0,1–2 Years,73,ESTIMATED,5,Combination,True,Pancreatic Cancer,Monoclonal Antibody,False,False,False
63100,NCT06881537,CapeOX Combined With Bevacizumab Plus Anti-PD1 Antibody as Neoadjuvant Therapy for Locally Recurrent Colorectal Cancer,CapeOX Combined With Bevacizumab Plus Anti-PD1 Antibody as Neoadjuvant Therapy for Locally Recurrent Colorectal Cancer,PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2024-06-01,2028-06-30,2025-06-30,2024,1490.0,> 3 Years,15,ESTIMATED,4,Combination,True,Ovarian Cancer,Small Molecule,False,False,False
55942,NCT06332430,Intratumoral CAN2109 in Subjects With Solid Tumors,"A Phase 1, Dose Escalation, Open-Label Study of Intratumoral CAN2109 in Subjects With Unresectable or Metastatic Advanced Solid Tumors.",PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2024-05-28,2026-05-30,2025-05-30,2024,732.0,2–3 Years,27,ESTIMATED,1,Monotherapy,False,Hematologic Malignancies,Other,False,False,False
56443,NCT06402383,Supporting the National Expansion of HPV-based Cervical Cancer Screening in Tanzania Among Women Living with HIV,Supporting the National Expansion of HPV-based Cervical Cancer Screening in Tanzania Among Women Living with HIV: NECST-HIV,,Unknown,,ACTIVE_NOT_RECRUITING,"Active, Not Recruiting",Censored,,2024-05-25,2026-04-30,2026-01-31,2024,705.0,1–2 Years,2000,ESTIMATED,1,Monotherapy,False,Other,Other,False,False,True
56475,NCT06408194,Autologous CD22 CAR T Cells Following Commercial CD19 CAR T Cells in B Cell Malignancies,Phase I/Ib Clinical Trial of Autologous CD22 Chimeric Antigen Receptor (CAR) T Cells Following Commercial CD19 CAR T Cells in Children and Young Adults With Recurrent or Refractory B Cell Malignancies,PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2024-05-13,2025-06-30,2025-06-30,2024,413.0,1–2 Years,20,ESTIMATED,3,Combination,True,Leukemia,CAR-T,False,False,False
56621,NCT06428682,Role of TXA in Patients Undergoing Breast Free Flap Reconstruction,Role of Intravenous Tranexamic Acid Use in Patients Undergoing Breast Free Flap Reconstruction: Randomized Controlled Trial,PHASE4,Phase 4,4.0,RECRUITING,Recruiting,Censored,,2024-05-13,2026-05-13,2025-05-13,2024,730.0,1–2 Years,100,ESTIMATED,2,Combination,True,Breast Cancer,Other,False,False,False
60592,NCT06300320,A Clinical Trial of TQ05105 Tablets in the Treatment of Chronic Graft-versus-host Disease,"A Randomized, Open-label, Multicenter Phase II Clinical Trial of Rovadicitinib in the Treatment of Third-line and Subsequent Moderate to Severe Chronic Graft-versus-host Disease (cGVHD).",PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2024-05-07,2026-04-30,2025-10-31,2024,723.0,1–2 Years,52,ESTIMATED,1,Monotherapy,False,Other,Small Molecule,False,False,False
55513,NCT06255379,Study of Fruquintinib Combined With Tegafur Gimeracil Oteracil in Patients With Metastatic Colorectal Cancer,"An Open, Single-arm, Multicenter, Prospective Phase II Study of Fuquinitinib Combined With Tegafur Gimeracil Oteracil in the Third-line Treatment of Patients With Advanced Metastatic CRC",PHASE2,Phase 2,2.0,NOT_YET_RECRUITING,Not Yet Recruiting,Censored,,2024-05-06,2027-03-21,2027-03-21,2024,1049.0,2–3 Years,52,ESTIMATED,2,Combination,True,Colorectal Cancer,Small Molecule,False,False,False
60609,NCT06358638,Sickle Cell Disease Transplant Using a Nonmyeloablative Approach for Patients With Anti-donor Red Cell AntibodY,Sickle Cell Disease Transplant Using a Nonmyeloablative Approach: Adding Daratumumab for Patients With Anti-donor Red Cell AntibodY,PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2024-04-03,2054-09-30,2044-09-30,2024,11137.0,> 3 Years,12,ESTIMATED,4,Combination,True,Other,Monoclonal Antibody,False,False,False
57086,NCT06494514,NALIRIFOX Combined With PD-1 Sequential Radiotherapy Versus AG Combined With PD-1 Sequential Radiotherapy as First-line Treatment of Locally Advanced Pancreatic Cancer,"A Single-center, Randomized, Interventional Controlled Study of NALIRIFOX Combined With PD-1 Sequential Radiotherapy Versus AG Combined With PD-1 Sequential Radiotherapy for First-line Treatment of Locally Advanced Pancreatic Cancer",,Unknown,,RECRUITING,Recruiting,Censored,,2024-04-01,2027-04-01,2027-04-01,2024,1095.0,2–3 Years,40,ESTIMATED,8,Combination,True,Pancreatic Cancer,Monoclonal Antibody,False,False,True
55598,NCT06271551,Transdermal Estradiol and Exercise in Mitigating Adverse Effects of Androgen Deprivation Therapy for Prostate Cancer Radiation Therapy,Transdermal Estradiol and Exercise in Mitigating Adverse Effects of Androgen Deprivation Therapy for Prostate Cancer Radiation Therapy: A Randomized Controlled Trial,PHASE2,Phase 2,2.0,NOT_YET_RECRUITING,Not Yet Recruiting,Censored,,2024-03-31,2029-12-31,2028-12-31,2024,2101.0,> 3 Years,310,ESTIMATED,2,Combination,True,Prostate Cancer,Other,False,False,False
55726,NCT06297226,Study of Arlocabtagene Autoleucel (BMS-986393) a GPRC5D-directed CAR T Cell Therapy in Adult Participants With Relapsed or Refractory Multiple Myeloma,"A Phase 2, Open-Label, Multicenter Study of Arlocabtagene Autoleucel (BMS-986393), a GPRC5D-directed CAR T Cell Therapy in Adult Participants With Relapsed or Refractory Multiple Myeloma (QUINTESSENTIAL)",PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2024-03-21,2032-06-30,2027-06-30,2024,3023.0,> 3 Years,175,ESTIMATED,1,Monotherapy,False,Multiple Myeloma,T-Cell Chimeric Antigen Receptor (CAR) Therapy,False,False,False
60632,NCT06432296,Treatment of Malignant Ascites Caused by Advanced Epithelial Solid Tumors With M701 Bispecific Antibody,"A Randomized, Controlled, Multi-Center Phase III Clinical Study to Evaluate the Efficacy and Safety of M701 for Intraperitoneal Injection in Patients With Malignant Ascites Caused by Advanced Epithelial Solid Tumors",PHASE3,Phase 3,3.0,RECRUITING,Recruiting,Censored,,2024-03-20,2025-11-11,2025-08-03,2024,601.0,1–2 Years,270,ESTIMATED,2,Combination,True,Other,Bispecific Antibody,False,False,False
54453,NCT06099366,Treatment of Newly Diagnosed Standard Risk Acute Lymphoblastic Leukemia in Children,Treatment of Newly Diagnosed Standard Risk Acute Lymphoblastic Leukemia in,PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2024-03-05,2033-12-31,2033-12-31,2024,3588.0,> 3 Years,116,ESTIMATED,11,Combination,True,Leukemia,Small Molecule,False,False,False
51669,NCT05679921,Pazopanib With or Without Pembrolizumab for Metastatic Soft Tissue Sarcoma,"Pazopanib With or Without Pembrolizumab for Metastatic Soft Tissue Sarcoma: Open-label, Multicenter, Randomized, Phase 2 Trials",PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2024-03-01,2026-12-31,2026-12-31,2024,1035.0,2–3 Years,116,ESTIMATED,2,Combination,True,Other,Monoclonal Antibody,False,False,False
52009,NCT05735028,The Efficacy and Safety of PD-1/PD-L1 Inhibitors Combined With Centipeda Minima (CM) in Lung Cancer,A Preliminary Study on the Efficacy and Safety of PD-1/PD-L1 Inhibitors Combined With Centipeda Minima (CM) in Lung Cancer,PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2024-02-07,2025-12-07,2025-08-07,2024,669.0,1–2 Years,8,ESTIMATED,2,Combination,True,NSCLC,Other,False,False,False
55925,NCT06329999,"A Prospective, Multicenter, and Exploratory Study of CMGV in the Treatment of Recurrent Adult AML and MDS-EB-2/Elder AML","A Prospective, Multicenter, and Exploratory Study of Mitoxantrone Liposomes, Cytarabine and G-CSF Combined With Vineclavone in the Treatment ofRecurrent Adult AML and MDS-EB-2/Elder AML",,Unknown,,RECRUITING,Recruiting,Censored,,2024-02-03,2027-12-31,2025-12-31,2024,1427.0,> 3 Years,78,ESTIMATED,5,Combination,True,AML,Small Molecule,False,False,True
55152,NCT06208462,Neoadjuvant Therapy of HAICï¼ˆGEMOXï¼‰ Combined With Adebrelimab and Lenvatinib for Resectable Intrahepatic Cholangiocarcinoma With High-risk Recurrence Factors,Neoadjuvant Therapy of HAICï¼ˆGEMOXï¼‰ Combined With Adebrelimab and Lenvatinib for Resectable Intrahepatic Cholangiocarcinoma With High-risk Recurrence Factorsï¼šNEO-ERA-01 Study,PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2024-01-19,2027-01-31,2026-01-31,2024,1108.0,> 3 Years,33,ESTIMATED,4,Combination,True,Other,Monoclonal Antibody,False,False,False
53541,NCT05967182,A Single-Arm Study of Pembrolizumab With Gemcitabine and Cisplatin as Perioperative Therapy for Potentially Resectable Intrahepatic Cholangiocarcinoma,A Single-Arm Study of Pembrolizumab With Gemcitabine and Cisplatin as Perioperative Therapy for Potentially Resectable Intrahepatic Cholangiocarcinoma,PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2024-01-16,2029-07-31,2027-07-31,2024,2023.0,> 3 Years,24,ESTIMATED,3,Combination,True,Other,Monoclonal Antibody,False,False,False
56699,NCT06440811,Preoperative Adjuvant SOX Plus PL-1 Antibody and FLOT Plus PD-1 Antibody for Locally Advanced dMMR Gastric Cancer,Safety and Efficacy of Preoperative Adjuvant SOX Regimen Combined With PD-1 Antibody Versus FLOT Regimen With PD-1 Antibody for the Treatment of Localized Deficient Mismatch Repair Gastric Cancer: a Chinese Trial,PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2024-01-01,2025-03-01,2025-01-01,2024,425.0,1–2 Years,200,ESTIMATED,3,Combination,True,Gastric Cancer,Other,False,False,False
50893,NCT05567770,ACTInium-J591 Radionuclide Therapy in PSMA-Detected Metastatic HOrmone-Sensitive Recurrent Prostate CaNcer,ACTInium-J591 Radionuclide Therapy in PSMA-Detected Metastatic HOrmone-Sensitive Recurrent Prostate CaNcer,PHASE1,Phase 1,1.0,WITHDRAWN,Withdrawn,Negative,0.0,2023-12-31,2030-01-31,2025-01-31,2023,2223.0,> 3 Years,0,ACTUAL,2,Combination,True,Prostate Cancer,Other,False,True,False
54283,NCT06077760,A Study of V940 Plus Pembrolizumab (MK-3475) Versus Placebo Plus Pembrolizumab in Participants With Non-small Cell Lung Cancer (V940-002),"A Phase 3, Randomized, Double-blind, Placebo- and Active-Comparator-Controlled Clinical Study of Adjuvant V940 (mRNA-4157) Plus Pembrolizumab Versus Adjuvant Placebo Plus Pembrolizumab in Participants With Resected Stage II, IIIA, IIIB (N2) Non-small Cell Lung Cancer (INTerpath-002)",PHASE3,Phase 3,3.0,RECRUITING,Recruiting,Censored,,2023-12-06,2035-12-21,2030-06-25,2023,4398.0,> 3 Years,868,ESTIMATED,3,Combination,True,NSCLC,Monoclonal Antibody,False,False,False
54679,NCT06132438,Immunotherapy Targeting of Cytomegalovirus Antigens in Glioblastoma,Immunotherapy Targeting of Cytomegalovirus Antigens in Glioblastoma (INTERROGATE-GBM),PHASE1,Phase 1,1.0,NOT_YET_RECRUITING,Not Yet Recruiting,Censored,,2023-11-30,2026-09-30,2024-09-30,2023,1035.0,2–3 Years,26,ESTIMATED,1,Monotherapy,False,Other,Other,False,False,False
53735,NCT05995041,Universal CAR-T Cells Targeting AML,Universal CAR T Cells for the Treatment of Acute Myeloid Leukemia,PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2023-10-31,2026-12-31,2026-09-30,2023,1157.0,> 3 Years,30,ESTIMATED,1,Monotherapy,False,AML,CAR-T,False,False,False
53903,NCT06017323,Proglumide With Gemcitabine and Nab-Paclitaxel in PatientsWith Metastatic Pancreatic Ductal Adenocarcinoma,Phase I Study of Proglumide With Gemcitabine and Nab-Paclitaxel in Patients With Metastatic Pancreatic DuctalAdenocarcinoma,PHASE1,Phase 1,1.0,WITHDRAWN,Withdrawn,Negative,0.0,2023-10-31,2026-07-31,2026-07-31,2023,1004.0,2–3 Years,0,ACTUAL,3,Combination,True,Pancreatic Cancer,Small Molecule,False,True,False
54523,NCT06109207,Neoadjuvant Camrelizumab With Dalpiciclib for Resectable Head and Neck Squamous Cell Carcinomas,The Safety and Feasibility of Neoadjuvant Camrelizumab With Dalpiciclib for the Treatment of Resectable Head and Neck Squamous Cell Carcinomaï¼šA Phase 1 Trial,PHASE1,Phase 1,1.0,RECRUITING,Recruiting,Censored,,2023-10-31,2025-10-31,2024-10-31,2023,731.0,2–3 Years,6,ESTIMATED,2,Combination,True,Head & Neck Cancer,Monoclonal Antibody,False,False,False
54311,NCT06081595,Fluzoparib Combined With Apatinib in Relapsed Ovarian Carcinoma Maintenance Treatment,"Fluzoparib Combined With Apatinib for Maintenance Treatment in Platinum-Sensitive Relapsed Ovarian Carcinoma: A Phase II Single-arm, Open Label, Multicenter Trial",PHASE2,Phase 2,2.0,NOT_YET_RECRUITING,Not Yet Recruiting,Censored,,2023-10-30,2026-12-30,2024-12-30,2023,1157.0,> 3 Years,54,ESTIMATED,2,Combination,True,Ovarian Cancer,Small Molecule,False,False,False
54522,NCT06109064,Safety and Efficacy of Unrelated Umbilical Cord Blood Microtransplantation in Patients With Higher-risk MDS,A Clinical Study to Evaluate the Safety and Efficacy of Unrelated Umbilical Cord Blood Microtransplantation in Patients With Higher-risk Myelodysplastic Syndromes,PHASE2,Phase 2,2.0,RECRUITING,Recruiting,Censored,,2023-10-27,2026-02-01,2024-02-01,2023,828.0,2–3 Years,14,ESTIMATED,3,Combination,True,Hematologic Malignancies,Small Molecule,False,False,False
53826,NCT06008119,Efficacy and Safety of Tunlametinib Plus Vemurafenib in Patients With BRAF V600E-mutant Metastatic Colorectal Cancer,"A Multicenter, Randomized, Open-label, Phase 3 Study to Evaluate the Efficacy and Safety of Tunlametinib Plus Vemurafenib in Patients With BRAF V600E-mutant Metastatic Colorectal Cancer",PHASE3,Phase 3,3.0,RECRUITING,Recruiting,Censored,,2023-10-25,2026-12-24,2026-12-24,2023,1156.0,> 3 Years,165,ESTIMATED,4,Combination,True,Colorectal Cancer,Small Molecule,False,False,False
60603,NCT06321887,EffiCacy and sAfEty of Low doSe orAl iRon for Anaemia in IBD,A Pilot Study to Assess the Efficacy and Tolerability of Reduced Dose Oral Iron in the Treatment of Iron Deficiency Anaemia in Inflammatory Bowel Disease Patients.,PHASE3,Phase 3,3.0,RECRUITING,Recruiting,Censored,,2023-10-20,2025-10-01,2024-10-01,2023,712.0,1–2 Years,30,ESTIMATED,1,Monotherapy,False,Other,Small Molecule,False,False,False
52874,NCT05863195,Testing Pump Chemotherapy in Addition to Standard of Care Chemotherapy Versus Standard of Care Chemotherapy Alone for Patients With Unresectable Colorectal Liver Metastases: The PUMP Trial,A Randomized Phase III Study of Systemic Therapy With or Without Hepatic Arterial Infusion for Unresectable Colorectal Liver Metastases: The PUMP Trial,PHASE3,Phase 3,3.0,RECRUITING,Recruiting,Censored,,2023-10-19,2034-06-30,2029-06-30,2023,3907.0,> 3 Years,408,ESTIMATED,12,Combination,True,Colorectal Cancer,Monoclonal Antibody,False,False,False
49193,NCT05318469,Ivermectin and Balstilimab for the Treatment of Metastatic Triple Negative Breast Cancer,A Phase I/II Study Evaluating the Safety and Efficacy of Ivermectin in Combination with Balstilimab in Patients with Metastatic Triple Negative Breast Cancer with Expansion Cohort in PD-L1 Negative TNBC,PHASE1/PHASE2,Phase 1/2,1.5,ACTIVE_NOT_RECRUITING,"Active, Not Recruiting",Censored,,2023-10-13,2026-10-31,2026-10-31,2023,1114.0,> 3 Years,9,ACTUAL,2,Combination,True,Breast Cancer,Small Molecule,False,False,False
62807,NCT06080893,The Effect of Preoperative Ferric Carboxymaltose Administration on Mortality in Geriatric Hip Fractures,The Effect of Preoperative Ferric Carboxymaltose Administration on Mortality in Geriatric Hip Fractures,PHASE4,Phase 4,4.0,COMPLETED,Completed,Positive,1.0,2023-10-10,2025-03-24,2024-06-10,2023,531.0,1–2 Years,209,ACTUAL,1,Monotherapy,False,Other,Small Molecule,False,False,False
53042,NCT05888844,A Study to Evaluate INCB099280 in Participants With Advanced Cutaneous Squamous Cell Carcinoma,A Phase 2 Study Evaluating INCB099280 in Participants With Advanced Squamous Cell Carcinoma,PHASE2,Phase 2,2.0,ACTIVE_NOT_RECRUITING,"Active, Not Recruiting",Censored,,2023-10-09,2026-12-31,2025-12-31,2023,1179.0,> 3 Years,63,ACTUAL,1,Monotherapy,False,Other,Small Molecule,False,False,False
54410,NCT06092957,Reduced-dose RT With/Without CCT Versus Standard CCRT for High-risk LANPC Who Achieved CR Post Induction Chemotherapy,"Reduced-dose Radiotherapy With/Without Concurrent Chemotherapy Versus Standard Chemoradiotherapy for High-risk Locoregionally Advanced Nasopharyngeal Carcinoma Who Achieved Complete Response After Induction Chemotherapy Plus Immunotherapy: a Randomized, Open-label, Multicenter, Phase III Trial",PHASE3,Phase 3,3.0,RECRUITING,Recruiting,Censored,,2023-10-09,2031-10-30,2029-10-30,2023,2943.0,> 3 Years,504,ESTIMATED,5,Combination,True,Other,Small Molecule,False,False,False
